database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	P01-Ltu	P01-LN	P02-Ltu	P02-LN	P03-Ltu	P03-LN	P04-Ltu	P04-LN	P05-Ltu	P05-LN	P06-Ltu	P06-LN	P07-Ltu	P07-LN	P08-Ltu	P08-LN	P09-Ltu	P09-LN	P10-Ltu	P10-LN	P11-Rtu	P11-RN	P12-Rtu	P12-RN	P13-Rtu	P13-RN	P14-Rtu	P14-RN	P15-Rtu	P15-RN	P16-Rtu	P16-RN	P17-Rtu	P17-RN	P18-Rtu	P18-RN	P19-Rtu	P19-RN	P20-Rtu	P20-RN	P21-Rmu	P21-RN	P22-Rmu	P22-RN	P23-Rmu	P23-RN	P24-Rmu	P24-RN	P25-Rmu	P25-RN	P26-Rmu	P26-RN	P27-Rmu	P27-RN	P28-Rmu	P28-RN	P29-Rmu	P29-RN	P30-Rmu	P30-RN
HMDB0029011				Prolyl-Arginine	272.16833				9.08												0.222811327	0.004278332	0.042569541	0.013625207	0.110542522	0.137643513	0.142757369	0.090412679	0.040154958	0.12138118	0.056963254	0.07050266	0.072376311	0.025768836	0.02201827	0.05705376	0.06608655	0.053684908	0.057213135	0.035174388	0.230086947	0.067420888	0.017484065	0.069341156	0.074186371	0.028283844	0.072186378	0.00360483	0.065555717	0.05855517	0.022136161	0.014886925	0.071848676	0.165747445	0.263706921	0.07063435	0.072179868	0.038500999	0.298648228	0.03731322	0.038558384	0.042667187	0.099066571	0.02844373	0.216539643	0.167482989	0.072463963	0.555091206	0.14382337	0.136783153	0.08868448	0.040728381	0.081518256	0.102004584	0.173350017	0.031801236	0.755910967	0.581017976	0.857130682	0.267253016
HMDB0006695				Prolylhydroxyproline	229.11524				6.097												0.364561188	0.012752003	0.113261947	0.108799366	0.064004356	0.044558955	0.117728895	0.024107606	0.132291021	0.046466175	0.121662551	0.017752045	0.270590457	0.071661271	0.372321094	0.026022711	0.11407279	0.026669673	0.302207469	0.355363737	0.07431862	0.02671109	0.067229077	0.062770435	0.33884135	0.021618772	0.109982473	0.013472379	0.241578274	0.033979394	0.029028378	0.019388216	0.160264512	0.101264435	0.445262876	0.025255589	0.024695544	0.019849935	1.00867075	0.027230768	0.085192444	0.032873587	0.077477552	0.013303095	0.13746757	0.001704821	0.035480778	0.032917596	0.177236819	0.065149193	0.070238337	0.020676	0.056836965	0.039494867	0.245005262	0.007658284	0.323196828	0.048474088	0.049983703	0.028614079
HMDB0061890				Pyroglutamylglycine	187.06866				7.566												0.100693996	0.002509984	0.014121219	0.008596446	0.044803951	0.012834434	0.111819285	0.030608644	0.038545707	0.011244757	0.026244381	0.012123973	0.065197337	0.010621233	0.03936769	0.016629171	0.029759879	0.022865407	0.044417202	0.017069088	0.115739096	0.008242623	0.065102474	0.029500841	0.028491587	0.005104547	0.030054872	0.001278851	0.053994273	0.002512587	0.00459242	0.002155224	0.071848772	0.109119572	0.199235907	0.022698337	0.020106135	0.013986837	0.163836989	0.011935284	0.013682098	0.011491665	0.034649094	0.004453202	0.045442294	0.00247763	0.02159224	0.073332134	0.08641813	0.031795521	0.054222751	0.005631641	0.030320823	0.010400232	0.083822567	0.004160364	0.220294761	0.028734206	0.087309576	0.030242246
HMDB0001185				S-Adenosylmethionine	399.13889				8.769												0.596191251	0.074895292	0.059300524	0.022365837	0.859761634	0.228117567	0.399300782	0.208113949	0.506051544	0.093544126	0.377838302	0.068247812	0.41238444	0.184608136	0.307323035	0.083276815	0.393363334	0.202061125	0.308140834	0.232193502	0.635593746	0.161974726	0.320504428	0.131907732	0.33438389	0.075732557	0.115271393	0.016328739	1.044621369	0.033322382	0.112356557	0.075821057	0.042179657	0.109345796	0.540075532	0.144221814	0.041912544	0.489301169	0.280429232	0.05365987	0.21850752	0.235259767	0.194796865	0.149598506	0.129068176	0.00081012	0.562413727	0.139790474	0.044095876	0.035814429	0.162587467	0.007266381	0.284820166	0.090071066	0.145991929	0.045005766	0.153956656	0.025462525	0.159156606	0.023391289
HMDB0000271				Sarcosine	90.05348				5.518												1.44816868	0.548714044	0.555648394	0.361666778	1.540921943	0.602566703	1.382298471	0.893793007	1.41891402	0.399020204	1.756289481	0.468971549	1.100523686	0.481773913	0.870208882	0.511557194	0.889241629	0.663676087	1.295853205	0.602393361	0.767226663	0.401828653	1.198242247	0.689763295	0.744379879	0.264374071	1.195189273	2.432256235	1.35630614	0.229787958	0.426024921	0.382030111	0.487188826	0.712675639	1.403643562	0.384306515	0.392861919	1.798187805	0.968657773	0.537378042	1.017236149	0.603746135	0.488579329	0.279067469	0.462361665	0.081580027	0.917958263	0.491239384	0.803838631	0.207006087	0.863922409	0.157606928	1.114523347	0.455316837	0.828108384	0.357465295	0.872159881	0.392150495	0.65358519	0.39698991
HMDB0062807				Sphingosine	300.28586				0.884												0.237055835	0.164657607	0.08013271	0.082517844	0.081669758	0.04660709	0.040921159	0.033764011	0.079390589	0.009925786	0.117639949	0.093979227	1.306444464	0.065777136	0.166851806	0.051800917	0.187842608	0.105651464	0.158892332	0.075992052	0.087115299	0.049218435	0.042915723	0.06441217	0.309691776	0.061543297	0.170559411	0.124004996	0.306130951	0.047055474	0.121080508	0.026810549	0.024765997	0.031489345	0.161902702	0.305698865	0.077609763	1.484514996	0.053977204	0.106802918	0.260518439	0.104874215	0.055537562	0.124686479	0.100910498	0.043778866	0.06815833	0.052615629	0.475629607	0.039299965	0.298787974	0.016484454	0.13141649	0.124659752	0.204684092	0.090002977	0.123103256	0.009267557	0.757017205	0.230392453
HMDB0000167				Threonine	120.0637				5.484												1.099282473	0.692521285	0.553884452	0.430047558	1.443682326	0.739760861	1.655918992	1.331935444	1.353636791	0.593227508	1.800878932	0.752473685	1.539426211	0.642376269	1.309387203	0.70291941	0.930649131	0.73550928	1.656479581	0.653247518	0.959123042	0.381532169	2.366978158	0.870679446	1.176535362	0.356070676	1.067253711	0.497346553	1.680006931	0.421103095	0.665186008	0.517070661	1.461125121	2.369492465	1.701790693	0.563592992	0.743174375	1.669388952	1.225768553	0.725227933	2.445135569	1.383408148	0.609036493	0.445870813	0.696001655	0.211981562	1.419118098	0.95617251	2.01021907	0.526829428	2.851701142	0.45372107	0.943246945	0.637802487	1.062298532	0.506551132	2.290675231	0.838020663	0.988976355	0.769946054
HMDB0029055				Threonylarginine	276.16318				9.418												0.14868369	0.003615592	0.00096017	0.001107125	0.038137803	0.033432977	0.045868858	0.057687068	0.021138531	0.005150123	0.013620308	0.012828981	0.02814861	0.03447141	0.040550607	0.046174139	0.031442254	0.064914544	0.044248198	0.020567123	0.206442986	0.039416254	0.067549491	0.071840219	0.113904025	0.062672102	0.023252374	0.006498045	0.052767737	0.040824184	0.014947438	0.008281241	0.01778813	0.10177841	0.201908251	0.070478466	0.007648214	0.033791463	0.134814113	0.029912211	0.021308517	0.051360313	0.04619593	0.012461925	0.084608253	0.024812402	0.050473678	0.429130846	0.269022136	0.223644338	0.118802703	0.024743663	0.081184607	0.195888254	0.347204618	0.008808234	0.21784418	0.158647785	0.259949718	0.246458272
HMDB0013326				trans-2-Dodecenoylcarnitine	342.25922				0.865												0.010682416	0.04172437	0.006044071	0.00532989	0.021241541	0.00599524	0.022685659	0.001835845	0.029726287	0.004516336	0.022809246	0.00948699	0.098389446	0.01523846	0.211939761	0.044542299	0.007213734	0.010716712	0.081538231	0.00417446	0.011140325	0.022450928	0.016594826	0.00697277	0.180604752	0.07051006	0.009259533	0.028912281	0.173234411	0.042413098	0.038926151	0.018347545	0.050723362	0.06444621	0.035409582	0.003815473	0.04487548	0.111653897	0.017257307	0.016759284	0.213206288	0.007560616	0.013643006	0.028300359	0.025709057	0.005599147	0.067998308	0.002673038	0.009288549	0.015128883	0.01831497	0.02652008	0.094605523	0.039936674	0.069785521	0.063679941	0.024859921	0.002497499	0.02957612	0.003290613
HMDB0032538				Triethanolamine	150.11024				3.489												0.342754494	0.659360613	0.061746942	0.127563857	0.078281587	0.121025381	0.072561516	0.217418817	0.079432023	0.288980958	0.212824814	0.69017994	0.138502741	0.142791654	0.089831053	0.332155217	0.156680729	0.261073209	0.819731976	1.866035036	0.111315503	0.236426605	0.053905079	0.18791435	0.153886688	0.203251665	0.076630193	0.320883893	0.117962586	0.165012473	0.190714504	0.283497651	0.110524629	0.14102197	0.128730683	0.135795589	0.238996836	0.319744312	0.164859154	0.251447208	0.151604751	0.340077834	0.130570051	0.196147398	0.069048343	0.137673953	0.145172661	0.217407352	0.223693119	0.198252053	0.099960723	0.355696181	0.083667587	0.120717165	0.169736345	0.214369208	0.149001531	0.231813211	0.394214968	0.22787475
HMDB0240571				Valine betaine	160.13077				2.214												2.223235668	5.990640652	2.980843104	3.338967353	2.641472679	3.981223334	3.966404465	2.203380361	2.605720134	3.745650989	3.039887169	3.124221394	0.53007569	0.355312672	0.888364501	0.831842715	1.022191118	0.996509798	0.629223753	0.512523656	4.638530309	5.38672506	2.989992818	2.237732956	5.226779027	2.746487132	4.626199711	3.745185089	2.581618495	1.146732495	1.756954098	1.665554323	0.799948095	1.40134919	2.986112366	2.337722573	4.039127994	6.335116942	3.799239825	5.328211794	6.620318089	5.079034944	2.638550493	2.812338867	1.65660622	0.81147629	3.143276015	0.90023933	3.354497231	1.539341039	2.595322197	1.801679285	3.350091771	2.006332674	2.231967343	2.612873463	2.050425945	1.587676178	1.223475511	1.314725281
HMDB0029129				Valylhistidine	255.1419				7.673												0.160558212	0.003621404	0.00823327	0.003701164	0.081176736	0.027122259	0.16407973	0.055606438	0.052029307	0.03484958	0.05075917	0.033169205	0.073349082	0.044258431	0.065148627	0.04568893	0.052277897	0.047815747	0.041920675	0.024435666	0.233216694	0.082298217	0.127459643	0.062503639	0.113775959	0.052954659	0.037749207	0.002146505	0.111911684	0.026748537	0.003355301	0.004311904	0.078103036	0.316973886	0.295667553	0.057999111	0.070903436	0.034278669	0.260272895	0.031799483	0.022608368	0.045182498	0.0410969	0.017998829	0.092941935	0.002890521	0.056704	0.185110364	0.114733828	0.10542511	0.084304094	0.013225553	0.092327039	0.070834158	0.263683249	0.035405678	0.607794459	0.071193552	0.084201062	0.09092932
HMDB0029140				Valylvaline	217.15153				2.276												0.191208131	0.002784313	0.018685687	0.007163829	0.123142427	0.011973914	0.175110934	0.138103321	0.15532497	0.016814581	0.142126856	0.031265867	0.124539615	0.054872998	0.106060322	0.078089603	0.105352148	0.057254729	0.09103194	0.03782311	0.427383716	0.052070382	0.218560344	0.086046576	0.162550745	0.055603884	0.043748022	0.004843174	0.141475495	0.021129136	0.020317528	0.028393402	0.096392819	0.376258205	0.220982546	0.065823908	0.06814784	0.089274821	0.349745568	0.044975746	0.071083613	0.062197074	0.098938057	0.022204121	0.142996267	0.008405467	0.139829869	0.217571341	0.210176438	0.225509088	0.127137569	0.017360422	0.204686863	0.115505546	0.132273392	0.021959855	0.824483331	0.243796746	0.388350236	0.178985797
