database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	P01-Ltu	P01-LN	P02-Ltu	P02-LN	P03-Ltu	P03-LN	P04-Ltu	P04-LN	P05-Ltu	P05-LN	P06-Ltu	P06-LN	P07-Ltu	P07-LN	P08-Ltu	P08-LN	P09-Ltu	P09-LN	P10-Ltu	P10-LN	P11-Rtu	P11-RN	P12-Rtu	P12-RN	P13-Rtu	P13-RN	P14-Rtu	P14-RN	P15-Rtu	P15-RN	P16-Rtu	P16-RN	P17-Rtu	P17-RN	P18-Rtu	P18-RN	P19-Rtu	P19-RN	P20-Rtu	P20-RN	P21-Rmu	P21-RN	P22-Rmu	P22-RN	P23-Rmu	P23-RN	P24-Rmu	P24-RN	P25-Rmu	P25-RN	P26-Rmu	P26-RN	P27-Rmu	P27-RN	P28-Rmu	P28-RN	P29-Rmu	P29-RN	P30-Rmu	P30-RN
HMDB0031057				2-Hydroxyhexadecanoic acid	271.22797				9.007												5.575041307	1.995638646	0.206858415	0.416572395	0.999218796	0.130466164	6.241730341	0.204304248	0.281344015	0.987802633	6.944410857	2.952241368	1.170773228	0.223404145	0.66739537	0.997500368	0.423652326	2.868766354	0.585842527	2.976238883	4.926803175	34.91249282	4.182826056	41.00641486	0.192603	33.62706169	12.07321088	8.664253746	3.084758873	0.362871757	0.972265593	8.446711291	9.305425264	9.305425264	23.04936339	5.900669279	40.20558295	17.00978546	2.093910832	4.136541438	7.99812921	17.62893015	15.99237721	47.61546767	23.15794847	16.91832062	23.21938815	117.8045097	40.79572986	40.0418761	28.52377809	12.11784111	33.24538008	62.64716974	35.65320373	20.39885077	78.56843941	5.471113498	22.58192108	247.0769285
HMDB0062549				2-Hydroxystearic acid	299.2587				10.192												16.34376505	7.419104501	0.794447193	1.749840072	3.675674238	0.376714859	28.50363944	0.678233349	0.862749741	3.553967784	32.05944259	13.01729459	3.677351547	0.478906271	2.586564429	3.447814736	1.229394943	12.03142692	2.312244247	12.507394	17.77247821	112.2781736	15.90835009	133.1429526	0.580945772	125.6897297	41.90930461	18.41962392	8.363152956	1.178139768	3.382477873	28.06010894	39.24032538	39.24032538	71.64767867	13.92301585	91.95454809	52.59954409	7.996691777	16.78760055	25.08481406	55.97362365	39.9030426	135.2341675	72.80998013	48.31799648	70.66541377	263.2480984	103.5688167	92.54384045	68.8592567	31.62099754	82.69611528	164.2650025	82.10928929	43.28192869	191.7890391	14.08023642	50.22782773	509.7267205
HMDB0000375				3-(3-Hydroxyphenyl)propanoic acid	165.05572				3.847												8.430734066	0.512365134	0.31227234	0.266157701	0.267080216	0.074205024	3.634803536	0.232660979	0.097132865	0.1242586	1.466837434	0.137500962	0.222591129	0.054342254	0.345241977	0.310924221	0.253429822	0.343514347	0.161787358	0.316570628	1.143169678	1.678484146	2.383967961	1.397944848	0.162233183	1.087907727	2.155992358	0.938438227	0.335229821	0.108290186	0.135456579	0.172233825	0.757861752	0.757861752	0.759921175	0.297030079	0.597192564	2.213614537	0.201899585	0.169635661	0.694963029	0.662369152	0.438661249	0.990115143	1.944521459	0.860535193	1.411993937	0.899074694	0.498562263	0.438169508	0.450291928	0.92401669	0.978707525	0.420199575	0.977309954	0.543791633	0.926688155	0.202870125	3.161455928	1.061194672
HMDB0061658				3-Hydroxyhexadecanoic acid	271.22791				9.456												5.559202599	2.512083987	0.254325062	0.573634822	1.189200154	0.135705781	9.665164014	0.253589685	0.379706368	1.136418883	9.762383076	4.125395557	1.570097112	0.161529865	0.754585569	1.298038344	0.579606304	4.020716283	0.802169079	4.195935579	5.163334957	39.62600506	5.010727677	45.03584411	0.204443921	38.15354277	13.66557605	8.097509413	3.964174379	0.440008883	1.18392978	9.247228226	12.07509895	12.07509895	22.93122087	6.520767401	41.26741191	17.04434354	2.503396309	5.257498582	8.168122944	16.60692404	11.78365803	42.17336287	23.51958469	15.51028222	20.56660838	86.36105405	29.52611341	29.31447909	21.07963187	8.83732264	23.24503246	43.79963228	25.60164899	14.54307345	57.80016425	3.770569152	15.32848258	169.9082773
HMDB0010736				3-Oxooctadecanoic acid	297.24315				9.863												134.1373414	60.858434	5.655660057	13.75212942	28.65685511	3.299317926	241.9825886	6.183453843	9.366617946	28.91849713	236.4162871	106.8402846	42.56470601	3.705991384	18.85356303	32.3434047	14.37567845	99.23644541	19.81549939	100.8375176	128.3697649	972.3042818	120.9952103	1152.119113	4.868672006	922.980451	367.228451	199.1954504	95.60670251	10.68565518	27.4787565	219.7958088	285.5388785	285.5388785	543.6202082	140.9696715	966.4374171	367.9761085	58.31659228	126.6546478	210.4771847	362.7906942	286.3758374	1014.301365	557.9273917	364.609454	483.5044956	2252.574772	805.2494228	701.6982435	444.8880316	210.7573288	617.8815927	1089.165754	619.8975824	319.8873478	1374.441937	93.79146726	343.9612189	3891.960699
HMDB0170765				4-Allylphenol sulfate	213.02265				7.204												0.016368437	0.006856586	0.023196602	0.013491698	0.033955328	0.04893379	0.030804951	0.031579913	0.001038945	0.003335701	0.029534407	0.012822626	0.005116021	0.001850655	0.015307128	0.04301466	0.002779301	0.012915064	0.021290943	0.043476646	0.019710095	0.145881618	0.017603525	0.145640805	0.005519095	0.123417518	0.043850703	0.029062258	0.02893158	0.110087986	0.003407296	0.028385666	0.043742675	0.043742675	0.078437872	0.023409772	0.140142754	0.061321119	0.008525499	0.0175354	0.029292915	0.056338876	0.039817058	0.154765358	0.109261174	0.059562384	0.069978368	0.343544487	0.113261143	0.106620837	0.062107249	0.024840078	0.079823858	0.184811453	0.09187348	0.04632062	0.204374737	0.011563539	0.102831768	0.843003366
HMDB0304793				4-Oxoproline	128.03547				0.867												4.662627844	1.649132256	1.579296448	0.831140372	1.283984929	0.590917704	8.609753838	2.059039035	1.525307314	0.927985929	6.47446988	1.806223358	3.917245407	1.655784063	2.895751166	1.597411005	2.355975108	1.637184221	3.739879975	1.8313431	1.663027087	37.4983731	2.880452538	18.03625039	1.053480395	3.742009672	2.392370604	2.220633395	1.735803869	0.656481988	0.860202585	3.71777983	3.355358018	3.355358018	5.279921326	1.168272807	7.652172013	2.136187118	1.617228863	2.015294868	2.88294499	1.516229848	1.364891353	10.8402321	3.624967039	14.68070616	2.930055953	38.52620055	5.46002388	3.505556045	5.124023891	1.88913335	3.413950461	4.667298748	4.242546203	1.683423619	4.173669549	1.581085182	2.71659943	23.33281071
HMDB0112184				5-Hydroxyhexadecanoic acid	271.22796				9.259												1.93225781	0.780602959	0.09942702	0.202390432	0.389704692	0.043840225	3.090380873	0.086561114	0.124538257	0.396372009	3.232159877	1.500062745	0.499652293	0.057035424	0.263292875	0.48983072	0.222285721	1.431386624	0.32600537	1.371365098	2.2139516	12.36268077	1.925279328	13.04488385	0.075858997	12.28449564	5.323939056	2.587860719	1.327587821	0.154485236	0.379922037	3.372043556	4.022395647	4.022395647	7.655451977	2.147499678	13.2608663	6.031828041	0.859487016	1.680938736	3.006292023	5.786169201	4.220859659	15.04813573	8.099092548	8.224943252	7.787079931	25.79755268	9.535439637	10.88193505	7.383404328	2.684666993	7.726690681	16.83469708	9.668622169	7.654500677	20.89408466	1.178413221	4.849300421	142.3901408
HMDB0112185				7-Hydroxyhexadecanoic acid	271.22802				9.182												1.086793767	0.475297501	0.06058023	0.134393493	0.650276916	0.06904883	2.143437307	0.059934486	0.093944753	0.215437747	2.331784431	0.767555275	0.381941077	0.043079162	0.191142406	0.262628813	0.237446536	0.812151779	0.192761647	0.855668326	1.064895465	7.917744161	1.10284989	11.5343297	0.059736845	9.716176226	2.885966477	2.587860719	0.970826289	0.116317654	0.487440987	1.723376845	3.000365495	3.000365495	4.55821311	1.472546115	7.882509015	3.870155867	0.604510391	1.393335406	1.982990848	4.142323785	4.220859659	10.59188645	5.891649677	4.390851521	13.03875046	25.79755268	7.227733327	7.18465685	7.383404328	2.684666993	7.726690681	11.28147394	9.668622169	4.63485988	20.89408466	1.178413221	4.849300421	62.62879372
HMDB0112186				8-Hydroxyhexadecanoic acid	271.22791				9.346												2.75010956	1.193398528	0.11716918	0.277185209	0.536053968	0.066511731	4.661538212	0.119753943	0.185170338	0.526702191	4.832704108	2.10861043	0.81935041	0.08377024	0.408290522	0.633254712	0.272628961	2.185319941	0.362464	2.138292649	2.591047029	20.51572084	2.679619902	25.52265806	0.098699131	18.46676078	6.490432972	4.363901987	1.875653687	0.216129056	0.622291267	4.515652603	6.665169916	6.665169916	12.56229495	3.451738851	21.69298192	8.253917622	1.294938519	2.827033463	4.094410017	8.491253577	6.297234223	19.53637769	12.10847394	7.25402042	9.724465277	45.11622484	16.19566716	13.43751313	10.14534746	4.171985399	12.9147343	24.24946993	12.4570049	7.654500677	26.68797914	2.088781421	7.908442087	79.76134712
HMDB0242602				9-HpODE	311.22284				8.368												29.88739726	13.57947018	0.767229148	3.257350244	5.99672829	0.620155866	56.58465081	1.2380204	2.000220499	6.3142824	58.02367336	24.52428705	9.468869865	0.903586779	4.228152592	8.061697622	3.206502708	24.48227964	4.654424615	24.85114265	33.77852865	232.3963011	29.41231808	272.8537504	1.218708289	233.5393333	81.87272704	50.16104792	24.04891584	2.545090624	7.200431236	54.8545881	75.53282502	75.53282502	146.5201711	37.7744071	257.0374365	101.5355285	14.78163127	32.87002761	52.76060427	97.46783718	74.57985079	255.1886834	148.6692316	78.56200364	122.3080423	489.4698901	163.2053933	166.1919459	115.4041801	51.26362877	137.9719834	272.3681564	140.7847125	81.09854435	338.4971956	22.22967984	85.4343362	965.7485626
HMDB0061661				9-hydroxyoctadecanoic acid	299.25966				9.503												3.172876951	0.600354991	0.087041602	0.176257413	0.640337895	0.110814174	3.1060808	0.039609353	0.096734425	0.394643023	2.228716291	1.553611368	0.570521596	0.05092478	0.262917731	0.545879491	0.179816257	2.292045178	0.23382078	1.302147447	1.167404423	15.58735466	2.059139133	17.70379542	0.040436784	13.94968692	9.623604704	5.524124138	2.074069984	0.13979317	0.346567725	2.200586064	3.624167544	3.624167544	9.996697292	3.214938131	12.79216957	6.810057246	4.054853776	4.183397924	2.415067176	5.938646595	4.414621007	11.42493419	10.44005312	5.958985972	5.591793664	40.06280048	12.07637638	13.50573782	5.147880575	1.768487187	10.48935035	20.1494197	10.19118123	6.442338916	24.64187857	0.853174352	6.464376113	66.09494881
HMDB0030979				9-Oxooctadecanoic acid	297.24328				9.519												151.1426946	86.49060211	8.234745465	19.7776514	42.22402147	4.383556628	346.2864502	6.792018834	11.98295208	36.38861347	320.2130597	155.3501045	59.53941245	5.012610966	21.88548994	48.98409829	21.34994438	136.2210485	27.21864178	142.2906323	201.7865781	1441.676678	152.0870617	1705.659035	7.02630621	1417.694515	512.9043813	274.3262599	133.010145	14.30327489	38.72960713	307.8328587	412.6490154	412.6490154	838.0883827	240.2558426	1453.759399	649.8549108	87.20423064	176.5824446	318.8664283	619.2063338	430.0559013	1567.24994	910.3492424	529.9142978	750.020446	3118.92251	1064.309345	1040.515929	763.6790819	308.9550039	854.8545391	1611.414376	939.9117878	513.9516138	1991.428666	141.4460203	560.3473048	5731.740229
HMDB0004669				9-Oxo-ODE	293.21243				9.161												14.25327588	6.162450027	0.618861199	1.48165121	2.952435188	0.332202788	25.2151011	0.614119302	0.948072262	2.840231247	26.90885574	11.6839178	4.217668128	0.438198484	2.088871316	3.578236241	1.515396921	11.28698172	1.17416908	11.56082341	15.30775744	106.5964123	13.59128205	125.9223998	0.539140024	103.9603402	36.46921145	22.39033555	10.47366164	1.168909535	3.299100211	24.81232255	32.95646011	32.95646011	65.12287675	16.9619449	109.2012939	47.19138557	7.107718558	15.21034944	23.79396158	45.82891196	33.33301811	119.3160808	66.03051651	43.52053304	57.3976478	238.1115952	80.32201461	78.487861	56.45597251	23.68125587	65.95076146	127.7438087	71.09733771	39.37740178	149.4967116	10.58639348	42.66392787	475.3572555
HMDB0000050				Adenosine	312.09495				3.987												0.282751973	1.302929265	0.043172506	0.09255088	0.116000951	0.060991685	0.225009304	0.080845806	0.085572369	0.318099885	0.320775569	0.135561994	0.059962509	0.032805731	0.048718466	0.030025046	0.080143113	0.085817436	0.052420069	0.091978654	0.176640398	0.783334052	0.132543293	0.736244666	0.054867001	0.768731237	0.522161899	0.249131932	0.094445898	0.149889052	0.04634922	0.280206671	0.653712414	0.653712414	1.231158518	0.161113659	0.750725349	1.813172669	0.061745022	0.141895011	0.256263771	0.520048287	0.361256124	0.835435852	1.695720173	0.795657255	1.240776161	0.804759692	0.579424364	0.799050861	0.699051374	0.796741668	0.823058705	0.842335363	0.89060916	0.469159844	0.717975099	0.164302658	0.453338856	0.875848783
HMDB0001388				alpha-Linolenic acid	277.21713				9.668												109.7044824	48.45224732	5.175522895	12.17780977	22.78252581	2.802994812	195.2117458	5.318366189	7.770303629	23.8649294	211.1289855	90.6426537	33.76718343	3.879756023	16.58030677	27.79732059	12.3478797	87.67795619	16.64645939	91.19567329	115.8526605	824.4751255	109.9656241	979.6601209	4.705043962	811.9514053	296.2313197	172.1974482	83.99266264	9.474413943	25.73935456	198.786922	257.7410439	257.7410439	506.3353886	138.2081246	861.7086377	367.50316	54.94232102	113.0841864	186.1678155	368.5869027	259.4603307	926.0947933	539.9383116	323.5701431	448.2743254	1926.418882	642.6450912	622.2338298	452.0165112	182.5564104	513.3922555	1019.034305	566.1292725	291.4559652	1183.878934	81.4088957	344.1878806	3430.4865
HMDB0002759				Androsterone sulfate	369.17395				8.541												0.022597381	0.010152279	0.010643968	0.006292471	0.019173506	0.028433971	0.035745041	0.001664021	0.001290992	0.0041902	0.038738433	0.015704232	0.005815191	0.008564984	0.007213965	0.014180711	0.034726887	0.055019578	0.002772197	0.01524338	0.036354056	0.142033187	0.018455697	0.1533399	0.023598322	0.136194567	0.048285447	0.028301061	0.014032081	0.041008335	0.004018801	0.03231157	0.043360079	0.043360079	0.083331866	0.022929006	0.15303103	0.064025146	0.008380257	0.017857646	0.031031695	0.053445363	0.038112396	0.139275198	0.082329729	0.0456758	0.072884769	0.254347032	0.089347735	0.08241898	0.067274458	0.02495322	0.066931457	0.137490094	0.081300582	0.042597846	0.169498424	0.011013585	0.047965308	0.574708391
HMDB0000539				Arabinonic acid	165.04084				7.543												2.273586957	1.291472154	0.633105664	0.766426705	0.971667997	0.630268122	3.84680295	0.61366199	0.737620122	0.952981046	3.151123514	1.962345632	1.156248362	0.614840394	0.837250342	1.015331049	0.759214845	1.876238	0.820564438	1.938609114	2.000333184	12.37673911	2.150156758	13.27852543	0.618025297	12.22098726	6.122064028	3.56636283	1.695559325	0.72657178	0.917040955	3.087764893	4.832958526	4.832958526	8.763444315	2.68035823	19.05524146	7.175979414	1.427942102	2.157424109	3.112134261	5.28036644	4.008401597	14.87842706	10.19898655	6.503718591	7.305722852	32.14892079	12.77182857	9.53602416	5.57794596	3.130402901	6.614765551	17.13535374	10.09307816	4.05324506	17.97042627	1.511422549	4.879210555	72.2817889
HMDB0002212				Arachidic acid	311.29559				10.962												99.49152288	45.19041804	4.195346177	10.09633025	21.11940814	2.229866738	179.8636972	4.364228584	6.883218591	21.09631044	186.432126	75.82811539	29.42200582	2.868610857	14.5459844	23.87138923	10.78695003	77.24126101	14.73281554	78.90358913	104.6123695	678.4590594	96.35311752	834.1169548	3.802573405	696.7471289	252.1699098	153.35062	74.45461627	8.512086357	22.16708129	174.0663642	239.1414104	239.1414104	459.5262408	126.7988802	784.4164033	326.7148936	50.93353183	109.3802066	179.0632633	306.0152819	224.9186054	737.5338317	448.5654521	279.7549559	351.444599	1655.608554	534.3446109	538.0946136	373.5579457	145.6234076	404.9553091	762.5090571	445.2695733	242.4254868	1013.943129	68.94224731	272.8762843	2866.703614
HMDB0001043				Arachidonic acid	303.23257				9.899												11.42632816	3.635994625	15.08689259	16.04918955	10.60373023	7.000974624	29.36264792	12.64543774	15.29181849	5.51540278	26.27880962	12.86730719	14.08436243	7.088545177	9.981096415	13.6475341	8.011996304	16.29926401	9.340565876	4.566153861	13.49488363	14.36447111	19.85991961	34.29243332	11.2222075	13.25005663	35.25646494	24.62454325	5.046733108	3.981248499	40.09765173	19.8677671	44.13724073	44.13724073	30.33522968	9.826191264	30.80192951	18.18355589	36.08110266	26.64163636	18.22832153	31.19047392	39.6703202	40.95893815	8.117030587	6.463202311	15.80593215	85.39820564	63.34812817	33.52835355	48.58248253	5.536788022	19.07739451	37.80088221	30.96326423	5.620214397	40.81516001	14.81597248	45.65126421	102.9714185
HMDB0000044				Ascorbic acid	175.02478				0.918												0.10924326	0.150156829	0.216801672	0.142136911	0.205158459	0.12679234	0.060120052	0.234474063	0.426686581	0.213721432	0.200603584	0.052439179	0.284906937	0.188761324	0.413657624	0.167656997	0.384690734	0.108698242	0.197037225	0.096986842	0.20818574	0.068555132	0.047780347	0.092548669	0.282736248	0.064041595	0.025766411	0.138814872	0.128168361	0.047574993	0.114236995	0.017169042	0.019445275	0.019445275	0.049557153	0.060906027	0.065216807	0.108259339	0.066469886	0.036126674	0.104818348	0.023851807	0.116276956	0.134552847	0.045490004	0.087699533	0.028413113	0.281704435	0.17343233	0.076391992	0.094375361	0.013925299	0.056696531	0.074605013	0.036020473	0.059486105	0.11922892	0.057041957	0.02685612	1.240504182
HMDB0000944				Behenic acid	339.32645				11.861												96.86316627	42.14831393	3.976516178	9.44669443	18.17548873	1.990703718	160.0577035	3.909419285	5.763917754	17.62960514	162.2769274	68.63542015	23.75144913	2.475523236	12.14868869	21.20560145	9.648888925	67.58615905	12.38888058	66.67730873	88.82979761	608.7064093	82.05403033	717.3897823	3.005914446	631.87108	226.484418	128.8114762	64.90088544	7.289768167	18.93812349	148.2891638	195.5427691	195.5427691	386.8656855	103.3682401	727.4514241	283.8108634	42.41093372	86.34145139	139.357948	248.1516628	167.9748923	612.7871037	372.5065238	206.7495621	291.4503689	1225.772552	404.0580771	400.3265406	279.1300405	114.3972152	319.1594222	628.4952002	337.4149437	188.6535384	793.2724128	53.09725549	209.8584109	2206.95067
HMDB0002520				beta-Glycerophosphoric acid	171.0064				0.762												1.342157542	0.883158555	3.370185002	2.228267197	0.974573427	1.792503459	1.354090579	1.294160669	2.620797466	0.990807741	1.209575717	1.121541598	2.279514406	3.008333736	1.355827421	0.665134589	3.061437549	0.423057941	1.712477474	0.714881429	0.677017337	0.351894279	1.099943984	0.54299265	2.196744987	0.697844629	1.294327173	0.59092477	0.996941561	0.816265627	1.032020249	0.250336688	0.413569212	0.413569212	0.787915731	0.946244448	0.489623919	0.533982208	1.255083426	1.01626074	1.293660995	0.892352696	1.706052748	1.480474198	0.105954507	0.084651806	0.408177513	2.534788003	0.530447727	0.478809161	0.602259485	0.114255774	0.568660137	0.572197811	0.086590679	0.285919167	0.494502673	0.932742423	0.210400865	3.755899578
HMDB0000511				Capric acid	171.13915				8.703												12.57814204	5.035479521	0.610856611	1.223454668	2.245561808	0.425535946	21.70905422	0.631657981	0.833548991	2.196806458	20.27993136	9.093511261	3.317913251	0.45367795	1.749552646	2.74883238	1.221523216	8.36962104	1.857500093	8.690282608	11.41666029	78.97525734	11.00218508	96.82223714	0.568989917	80.59420317	27.97314717	17.07195687	8.260519368	0.943928094	2.379865759	18.38831344	25.58134485	25.58134485	48.36534282	14.8904322	95.10073979	39.60723727	5.091196708	11.33016335	18.61249429	37.07830725	24.15423221	88.17466593	57.99243508	33.90695267	40.20891714	180.4459353	68.19195104	59.24787627	42.27548559	17.11422582	53.09126279	90.74112384	49.70369359	27.75145193	110.4594905	7.433781685	30.70855177	345.0421416
HMDB0000482				Caprylic acid	143.10787				7.803												13.8372266	6.124296544	0.72574941	1.845922043	2.851785693	1.155314215	25.33598725	1.336775612	1.543198656	3.218786082	22.26651222	9.89500261	4.123140254	0.825169468	2.449599232	3.558612223	1.995255083	9.167978723	2.529826905	9.765278113	13.77137696	99.76657488	11.65762804	108.3218844	1.195677798	94.55805236	29.11890938	18.70175242	10.16065271	1.814469947	3.233382122	23.17237143	34.06374617	34.06374617	48.0830417	16.41179959	89.15809237	47.59539803	6.838139879	13.57152374	19.02206786	35.48315625	25.53100428	98.67809207	67.01356772	36.29245363	48.25675356	255.5643856	81.30523615	74.79083717	44.68346092	18.94984343	61.56699283	144.2578615	65.06346076	31.24091941	162.1145246	9.607079205	30.5016842	569.9417181
HMDB0039540				Cerebronic acid	383.35287				12.077												4.497812781	1.898461548	0.163651741	0.357810202	0.924913854	0.094158135	6.518142583	0.181316738	0.279657346	0.616587769	6.721474198	3.397299507	1.316368245	0.106299659	0.628447963	0.935036904	0.409972851	2.959152686	0.630883921	3.32703909	3.890920058	29.72670355	3.410526856	35.70091495	0.133862252	28.45767133	11.04412225	6.68728937	3.040728118	0.3387391	0.939627404	6.130971929	10.18093938	10.18093938	18.45262095	5.520611307	33.61775225	14.72548611	2.137886189	4.414591443	7.430382036	12.01319134	8.20529505	28.5013446	17.68877723	9.160245092	15.87361864	55.58671755	20.57476943	18.68691323	14.63827724	5.705352667	14.65786253	26.79220116	19.93144823	9.252393493	36.81300894	2.575917045	9.518730351	104.2497856
HMDB0004980				cis-4-Decenoic acid	169.1235				8.474												2.663122181	1.193668542	0.151663376	0.326841133	0.594174864	0.084831465	5.236682746	0.129087703	0.217944046	0.611650322	5.2804565	2.284907737	0.855757936	0.130835271	0.409442556	0.759426558	0.330036137	2.04877033	0.552522926	2.311948778	2.8011972	20.57172442	2.697520229	23.26777123	0.156087113	20.95176713	6.978380855	4.517923548	1.975106239	0.258528376	0.673849361	5.160697773	6.245592478	6.245592478	12.15065227	3.20334081	22.48050789	8.541866119	1.306180597	2.89557756	4.641026204	7.992158312	6.290507144	20.6417355	12.68509634	7.029109457	9.740458876	38.98960709	14.37424193	13.85979763	9.878304862	4.492158238	11.54822771	23.71597136	13.02545027	6.850419729	29.84954405	1.823850727	7.265468111	85.04225236
HMDB0000426				Citramalic acid	147.02995				0.78												1.014717745	0.577788989	0.35645586	0.316591747	0.61601502	0.281835698	1.16017301	0.30316298	0.265101157	0.638225487	1.532263891	0.406462533	0.769676664	0.192759706	0.929215471	0.307057178	0.49875512	0.412708781	0.883930132	0.528564739	1.300556197	1.313044954	0.782179658	2.447790563	0.591395097	1.114113496	1.346298347	0.250339689	0.708920823	0.168369225	0.282730768	1.008091728	0.902056475	0.902056475	1.686605316	0.842598257	1.498677132	2.12752805	0.879467169	0.594619751	1.425837921	1.933698802	2.162096358	1.626953969	1.097679361	1.58010182	1.785383437	6.252491197	3.244683885	1.354438211	1.956339431	0.542078179	2.834697654	2.565537748	1.476791423	1.334478751	3.629781139	0.91789343	1.71150282	22.63827071
HMDB0000094				Citric acid	191.01985				0.724												0.460974828	0.77825532	0.305367876	0.511408697	2.418793028	5.323858655	2.024359625	1.808508753	1.737404225	0.624842109	2.026802833	1.935727057	2.382469056	6.499495843	2.584001301	2.796368192	3.262193157	8.087900509	1.736541139	3.362819263	2.898592297	6.312312858	0.706574571	7.620345599	1.267938955	7.734809918	1.239596534	3.040335399	0.369985392	1.458132981	1.003970081	2.520670704	1.855001417	1.855001417	2.375637686	5.971807692	1.940883542	3.004805982	1.427479295	7.662980017	3.639788948	1.982896666	1.215353766	4.00910199	3.303279188	7.952955059	4.370188403	26.39817621	2.143269757	6.888826871	2.085328412	4.412924203	6.167109549	8.823493562	4.006856782	2.468989349	27.667151	1.038426055	1.387755449	8.110441165
HMDB0001032				Dehydroepiandrosterone sulfate	367.15828				8.219												0.029984186	0.03302099	0.064536232	0.034362501	0.053447346	0.07055753	0.038147105	0.012582531	0.010856011	0.015605215	0.040918849	0.016192227	0.032152591	0.091677792	0.017326536	0.042634939	0.081020413	0.09791228	0.002997229	0.016108061	0.042325077	0.150429348	0.019955021	0.167951568	0.027349295	0.146869925	0.050987483	0.029482906	0.016138396	0.029296509	0.024737249	0.034776153	0.04672039	0.04672039	0.089392469	0.022178054	0.157879259	0.06099554	0.025426671	0.034204267	0.030551047	0.06141186	0.043551834	0.144804352	0.092193175	0.050292173	0.068966488	0.288796555	0.099405132	0.097617397	0.068935763	0.028734233	0.07351707	0.146084833	0.095023117	0.048027451	0.202358651	0.01429463	0.052790641	0.533772964
HMDB0038057				Dehydrophytosphingosine	314.27007				9.029												3.794915925	1.605839862	0.145512949	0.373410846	0.713302591	0.063931572	6.654469068	0.138014563	0.24967654	0.788353464	6.788252992	3.016416342	1.587212274	0.131239219	0.51298136	0.983321692	0.430945866	2.792602505	0.527260916	3.051681763	4.339853728	29.23982041	3.833004147	34.41773022	0.145642097	25.34995957	9.331019718	5.557241739	4.14882722	0.451527217	1.205359847	9.697054014	13.53897512	13.53897512	26.20585876	6.653173361	44.34420399	18.35588626	2.788870815	5.712475758	9.305347807	17.24758092	13.125228	48.30299368	26.22548361	16.56473099	22.6961079	98.13158768	30.64711647	31.33604647	22.05611462	9.204076023	25.84481311	50.08440665	27.53081561	15.26291169	60.05557005	4.277186779	16.74748316	125.848526
HMDB0007074				DG(15:0/18:2(9Z,12Z)/0:0)	577.48314				12.234												9.380783159	4.182227744	0.429178923	2.285124413	1.972953577	0.228132966	17.37797798	0.385159187	0.627945073	4.981323176	46.85602566	7.730912675	2.814417276	0.481670504	1.433376467	5.570380173	2.564355541	7.653197275	1.203054801	18.65806189	9.832110112	181.1900863	10.02179952	77.40250485	0.338969535	74.01603806	21.83377944	13.77885642	6.640816841	1.325360226	3.064114535	39.91225458	44.19552048	44.19552048	101.0055763	11.37963564	143.9570801	72.64251137	4.462564411	12.38208166	22.96249127	66.48964377	51.4799814	179.0203246	39.21535439	58.310419	68.97876112	242.7415128	36.55582425	34.3344348	28.16603064	25.02045601	88.55730324	54.35281513	12.33123448	38.66253986	209.3631048	13.39719265	58.36129857	443.8189571
HMDB0007242				DG(18:2(9Z,12Z)/15:0/0:0)	577.48318				12.073												7.152795314	2.977936839	0.300924232	0.708236296	0.858136683	0.161892855	11.11896873	0.268736474	0.468952723	1.400340879	11.77666017	5.145458077	1.007231683	0.094323845	0.470004365	2.881832356	2.564355541	5.462574804	0.828071956	8.992507393	6.097029335	45.19929649	3.294964262	52.15504959	0.117575761	40.96330731	17.41809813	8.870308503	4.514500594	0.749257654	1.998593362	20.88104948	25.3995469	25.3995469	52.01801439	7.15399989	84.53040552	34.50153781	4.679877836	8.855433896	12.23080778	27.93345426	51.04276872	79.34078576	27.57016031	58.310419	27.70667352	332.4071342	27.77017961	13.43433216	19.31771808	11.51263184	83.06447093	24.90381437	8.885745485	38.66253986	95.28034442	6.035138	58.89480099	443.8189571
HMDB0002183				Docosahexaenoic acid	327.23267				9.884												3.097226253	2.15512485	3.812908188	2.467287851	1.479580925	0.934515559	5.35422691	1.645806692	1.731797614	0.600080804	10.66809752	4.078502179	1.803889519	1.385471288	1.178174056	1.456997016	1.738918425	3.302364509	2.533812451	2.39775752	3.27058103	16.42215086	4.49664121	16.2829668	0.953495364	19.87641444	7.495333503	4.6296878	0.304228635	0.355365048	6.326146237	6.402193738	7.030666573	7.030666573	14.58351179	2.725725678	50.67902746	6.866056739	9.71630473	5.413431567	4.662126661	6.112394608	7.234826435	16.90261316	8.781070826	0.866210536	6.43226475	29.35402632	7.590851893	8.495946363	16.79391325	3.490127446	8.065158843	15.07766325	9.642613638	1.134423619	18.54233625	2.230833019	17.2222181	19.11992503
