database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	P01-Ltu	P01-LN	P02-Ltu	P02-LN	P03-Ltu	P03-LN	P04-Ltu	P04-LN	P05-Ltu	P05-LN	P06-Ltu	P06-LN	P07-Ltu	P07-LN	P08-Ltu	P08-LN	P09-Ltu	P09-LN	P10-Ltu	P10-LN	P11-Rtu	P11-RN	P12-Rtu	P12-RN	P13-Rtu	P13-RN	P14-Rtu	P14-RN	P15-Rtu	P15-RN	P16-Rtu	P16-RN	P17-Rtu	P17-RN	P18-Rtu	P18-RN	P19-Rtu	P19-RN	P20-Rtu	P20-RN	P21-Rmu	P21-RN	P22-Rmu	P22-RN	P23-Rmu	P23-RN	P24-Rmu	P24-RN	P25-Rmu	P25-RN	P26-Rmu	P26-RN	P27-Rmu	P27-RN	P28-Rmu	P28-RN	P29-Rmu	P29-RN	P30-Rmu	P30-RN
HMDB0006210				Heptadecanoyl carnitine	414.35692				10.926												0.245342315	0.017014768	0.007304167	0.031272898	0.291201927	0.216095448	0.069639444	0.056529351	0.100168662	0.011497474	0.018038703	0.006445582	0.20819001	0.04855043	0.05382637	0.009691851	0.036954055	0.064076102	0.062827791	0.039581261	0.065387607	0.021710199	0.097496037	0.174339848	0.121828386	0.025944914	0.00691824	0.003885682	0.026314421	0.00168069	0.052150007	0.044391396	0.018597927	0.01145277	0.023147712	0.041154912	0.235763124	0.039877293	0.060917846	0.220743714	0.124115546	0.01376124	0.035050335	0.007164081	0.03428832	0.005604482	0.346279311	0.066421042	0.016352493	0.020561267	0.027025769	0.007616139	0.04468511	0.0523268	0.114348863	0.015314027	0.213083304	0.057082126	0.063277093	0.015397995
HMDB0000756				Hexanoylcarnitine	260.18603				6.144												0.023183392	0.062624775	0.008589116	0.03972049	0.164165614	0.135262146	0.063552516	0.046594485	0.071727715	0.065087439	0.035698212	0.032400544	0.077012096	0.016387688	0.074409455	0.037484238	0.036701209	0.023761388	0.047379218	0.025226185	0.100103799	0.058949694	0.039181238	0.056829592	0.140099397	0.067310565	0.024136991	0.062525747	0.146588115	0.020044761	0.05871001	0.051353258	0.045171802	0.035208076	0.03675073	0.017323898	0.062358424	0.082009819	0.032830207	0.02835326	0.128777796	0.056009324	0.094924078	0.025397774	0.02067559	0.00164741	0.069119083	0.009568905	0.00749596	0.022524646	0.061106426	0.012833219	0.05005624	0.086834084	0.092272347	0.035857554	0.057066642	0.037243618	0.037261533	0.008243035
HMDB0000870				Histamine	112.08663				0.708												0.04588223	0.071528235	0.011140735	0.096704572	0.065002982	0.182373807	0.056158928	0.214516224	0.016418575	0.034803217	0.049195861	0.049596105	0.216801626	0.131173824	0.114331945	0.163005559	0.116116066	0.165016553	0.09848084	0.211834975	0.022988297	0.131072886	0.012530369	0.122292114	0.08440419	0.120417875	0.0328126	0.091026776	0.064450686	0.13505969	0.182090163	0.201224943	0.132616734	0.116337428	0.111138645	0.043596616	0.054594057	0.016609001	0.03299609	0.179361796	0.072540156	0.207836119	0.134666277	0.180245242	0.01368079	0.01544328	0.016099795	0.144012081	0.05034328	0.083784451	0.02167694	0.100044841	0.056509029	0.1919422	0.291681161	0.058657535	0.053688752	0.077011704	0.007881034	0.156837506
HMDB0029739				Indole-3-acetamide	175.0864				2.306												0.015027837	0.002523541	0.003613512	0.000707327	0.013042691	0.018844888	0.024112165	0.025860204	0.011712157	0.002476899	0.011486309	0.001562063	0.031962032	0.017438167	0.025513943	0.011703525	0.026296306	0.027927928	0.03086697	0.0282651	0.021332589	0.00454076	0.019018999	0.012558755	0.022955518	0.006102865	0.006296499	0.001515143	0.014864258	0.006227592	0.02811594	0.003035095	0.020151531	0.026938082	0.047191945	0.018282764	0.053608573	0.003126664	0.043127714	0.023952569	0.104520403	0.017979059	0.013395684	0.003136443	0.008551158	0.014909616	0.014947713	0.01097202	0.030913951	0.010496375	0.036387676	0.003537784	0.03687948	0.034550567	0.030285888	0.004450313	0.048550703	0.010757562	0.061966795	0.009692655
HMDB0000734				Indoleacrylic acid	188.07039				4.458												0.215283785	0.081069411	0.019528939	0.002584824	0.140154768	0.117860158	0.376128623	0.249507844	0.210390957	0.113024185	0.239378925	0.128738267	0.186042854	0.144144166	0.258297486	0.227126016	0.215915508	0.155621823	0.215553601	0.170727097	0.164587114	0.100779553	0.473386827	0.236962192	0.251179771	0.136228276	0.048765488	0.002378651	0.248355437	0.094333347	0.005963294	0.005310199	0.6237238	0.405958736	0.213981497	0.127461183	0.243626326	0.116948568	0.200672913	0.128849744	0.249287673	0.222631399	0.101743392	0.041890771	0.240212604	0.02752814	0.168865908	0.184016147	0.371184346	0.239605035	0.634838633	0.134969989	0.213513167	0.150875278	0.203763271	0.111135832	0.714999638	0.296973327	0.268343455	0.178655868
HMDB0000175				Inosine monophosphate	349.05421				1.036												0.000931053	0.002981674	0.01300984	0.006354298	0.01625741	0.042311572	0.002162606	0.007823315	0.005921221	0.002299655	0.008562179	0.002567298	0.000632715	0.041808015	0.007304102	0.013836668	0.017579267	0.043030883	0.008119591	0.026118258	0.008401938	0.014863749	0.008200844	0.012797096	0.005109	0.05192207	0.016333583	0.010658329	0.010748823	0.003548375	0.021780934	0.012089887	0.004762772	0.004867012	0.01569223	0.085264957	0.013040744	0.003247426	0.018567638	0.067227012	0.020631779	0.039846389	0.018859826	0.048346765	0.022812257	0.003848563	0.039344387	0.094935481	0.003491861	0.018359731	0.015481555	0.007723814	0.014498784	0.087945912	0.024373954	0.009451378	0.010760178	0.021664366	0.002273915	0.022349094
HMDB0000172				Isoleucine	132.10178				1.878												7.601827969	4.341685269	3.15274328	2.611177215	3.864218158	2.979979763	7.213438949	5.80929986	4.487096121	2.490986724	5.913406638	3.383334059	5.922744845	2.620055939	6.213589805	4.113221952	4.288601298	3.3664447	6.794236458	3.583728853	3.847721919	2.037623268	10.06397493	4.483949568	5.641247528	2.608587021	3.573165543	1.566234598	6.166254285	2.625447339	2.472685905	1.466841935	16.42794311	10.5421325	7.466806649	2.729969882	7.105284388	3.201196847	5.483722147	3.668096517	6.269724123	4.178362908	3.456480505	2.342509723	6.048653679	1.529153277	2.260742628	3.307374541	5.916565378	3.100522002	8.787949925	1.666233572	4.619679362	3.837682966	4.228457899	1.845023162	18.11799653	6.872144823	6.601258528	3.20399489
HMDB0011175				Leucylproline	229.15488				4.658												0.016320724	0.000278016	0.002391046	0.000863751	0.003204098	0.003203199	0.015295373	0.008544909	0.00314861	0.001141841	0.003015266	0.001417477	0.002661931	0.001276297	0.002287611	0.002299118	0.002499869	0.002221519	0.003590144	0.001872043	0.012996663	0.00259198	0.00849592	0.003519645	0.003180499	0.001385055	0.004642387	0.000910614	0.002793744	0.000796169	0.000896948	0.000786507	0.010238985	0.003725947	0.009219698	0.002385992	0.006352992	0.007131465	0.014563013	0.002368705	0.002076683	0.002107174	0.004766187	0.001923136	0.01895798	0.002945726	0.002694183	0.01115418	0.014237139	0.007735332	0.004101002	0.000839457	0.006015529	0.004001654	0.005029295	0.000686372	0.042438982	0.018992453	0.070808878	0.011268698
HMDB0006469				Linoleyl carnitine	424.34123				10.539												5.439779836	0.440916742	0.269818773	0.591795214	5.335948242	4.30656278	1.027600673	1.252401425	2.035620994	0.995312345	0.193776062	0.13351675	3.577396543	1.60620879	0.431520987	0.162677902	0.675838325	0.635275497	1.362321067	1.213434653	1.73096753	0.546289946	1.087836548	2.163858746	2.545909656	0.808712462	0.117704206	0.311919604	0.474424815	0.185448444	0.601821887	0.603210471	0.337033457	0.553901223	0.298328559	0.377906804	2.479095066	1.3521369	1.954826477	4.90704761	0.688800967	0.286948131	0.684421438	0.385309587	0.568111737	0.186254647	2.149608335	0.333881613	0.350706862	0.462556048	0.422236675	0.231279634	0.890301276	0.653878895	1.37507118	0.345784346	4.720197498	1.182423159	1.437702499	0.065158327
HMDB0240262				LysoPC(0:0/16:0)	496.3387				11.034												2.144554993	0.087859137	0.469205228	0.631146886	1.787534416	3.588665615	0.435448986	0.689714771	0.357325654	0.910888175	0.186834272	0.08774234	1.605077034	0.539689107	0.17254727	0.182903319	0.444794125	0.317726417	0.435642564	0.50151557	0.254656582	0.501483804	0.183778278	1.239643103	0.145354112	0.141732665	0.072178152	0.078880483	0.090378789	0.045460416	0.190419733	0.365284344	0.159302776	0.115724211	0.130667633	0.150874933	0.263661054	0.190046844	0.232729669	1.278077393	0.282865562	0.148666917	0.252676333	0.091279324	0.18633691	0.182904145	0.370255312	0.290167917	0.209701922	0.296269322	0.186599731	0.051968312	0.103253575	0.181218357	0.19577814	0.093412196	0.593198611	0.740121028	0.276469834	0.247097073
HMDB0011128				LysoPC(0:0/18:0)	524.36999				11.443												11.97973366	0.459073943	1.051443316	2.354384981	6.398967503	9.906985775	2.232196027	2.383542516	2.268786555	2.011022336	0.948744727	0.577285337	10.38777019	1.762118211	0.997257427	0.678746524	1.657700198	1.921784902	2.133730574	2.035456209	1.197506562	1.695064458	1.275411395	8.877560548	0.564121137	0.372518798	0.529808503	0.235403252	0.180660575	0.112561017	2.425766245	3.210002175	2.397433322	0.641031233	0.304011178	0.663073209	2.126114187	1.195936021	0.804976874	10.82116013	2.288486822	0.567845924	1.469493647	0.697269316	0.916929845	1.107810345	2.838082802	2.088136641	0.976616838	1.669815487	0.931666822	0.198742128	0.581861966	1.454197082	2.331854393	0.272036753	4.537885478	4.14356237	0.301837035	1.080307799
HMDB0061701				LysoPC(0:0/18:1(9Z))	522.354				11.104												4.587098174	0.030876015	0.987589739	0.836314856	1.579666451	1.522585949	0.72847945	0.808337754	1.117202964	0.314535471	0.177246754	0.038153585	2.409527805	0.378870285	0.313151673	0.079965463	0.30899045	0.218098404	0.658865142	0.421236525	0.301995284	0.245927957	0.606017542	0.636803582	0.339644776	0.091917039	0.23915592	0.074248794	0.380819262	0.017428694	0.365635308	0.218623576	0.054458006	0.036954569	0.26980147	0.127634107	0.540569629	0.049262304	0.199516482	0.702947142	0.290824398	0.141521331	0.15867477	0.040567583	0.213801731	0.367652677	0.362688989	0.233450211	0.227048295	0.119178034	0.311783324	0.019584366	0.152644359	0.125644048	0.162556761	0.036045284	0.905808773	0.262043849	0.387673335	0.166501407
HMDB0061700				LysoPC(0:0/18:2(9Z,12Z))	520.33852				10.879												3.235302017	0.038341028	1.388820174	1.044713451	2.438879962	2.067352118	1.043314515	1.257527576	1.980382292	0.549603737	0.188261381	0.037724372	1.765079736	0.789547377	0.322882571	0.147388321	0.629824086	0.299288432	1.200033481	0.798278539	0.958317572	0.419450234	0.537861469	0.872151851	0.346040938	0.183851274	0.394450829	0.144142498	0.390889846	0.043195235	0.301151092	0.443443576	0.125865023	0.093501715	0.304452645	0.263904023	0.885685929	0.097034317	0.419886529	1.409724187	0.275906037	0.23412423	0.303388243	0.127010728	0.299770479	0.968086833	0.613941129	0.507920159	0.481205501	0.258381968	0.533962516	0.040520386	0.184482815	0.254015573	0.182534729	0.055647098	1.208409435	0.536862647	1.057029759	0.290921133
HMDB0010382				LysoPC(16:0/0:0)	496.3389				11.127												16.65377075	0.979377004	6.404300107	12.30976753	44.90791119	62.98492731	6.924406707	15.74371275	8.659838608	10.20651927	3.421122978	1.20857862	33.34926579	14.47609021	2.989082839	3.000061584	9.894851603	8.989295572	9.702069895	11.11150106	5.080383742	8.612680958	6.793141743	19.91419676	1.922651817	2.614396258	1.628094133	1.451111267	1.523008244	0.433253235	4.915877617	8.372751334	3.887217088	1.538055088	1.692796849	3.205833109	8.602631486	4.184015032	4.22931244	37.11470236	5.342842915	2.93259858	6.652681749	2.272808308	2.566449129	2.743249096	7.776760265	6.479859839	4.067052486	4.459023721	4.670954922	0.632039815	2.80290779	3.996903053	4.762533338	1.071399178	12.37110846	11.60594561	1.58769727	2.922812218
HMDB0010383				LysoPC(16:1/0:0)	494.32271				10.843												0.462795551	0.003397992	0.314528666	0.108383259	0.834072598	0.452369108	0.421315828	0.212240563	0.408282783	0.093848556	0.073096686	0.010356156	0.597270685	0.107410994	0.063692534	0.031925872	0.158408584	0.098667672	0.145012074	0.082667922	0.076870891	0.083159718	0.290449979	0.269115266	0.085118437	0.033287622	0.049538365	0.029480732	0.117593807	0.006519298	0.198332822	0.189588964	0.037805404	0.018628443	0.101687215	0.041293694	0.228519162	0.041728606	0.370112589	0.461240732	0.077100166	0.02548248	0.102006567	0.031168611	0.053868847	0.030149123	0.149946797	0.111789432	0.057544501	0.05367463	0.147307536	0.010403986	0.072346664	0.030136363	0.121021046	0.006481346	0.372773594	0.084129428	0.11161148	0.024182946
